Country Name,Region Name,Main Grouping,Indicator - Topic,Indicator - Topic description,Indicator Name,Indicator - Unit,Scale,Indicator - Source,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Lesotho,Southern Africa,Energy,Access,Energy access,Usage of LPG for cooking-Quintile 2 (% of population),% of population,,AIKP Database,,,,,,,0.26846,,,,,0.19052,,,0.42714,,,,,1.2284,1.2284,NULL,NULL,2.264553,NULL,NULL,NULL,,
Lesotho,Southern Africa,Energy,Access,Energy access,Usage of LPG for cooking-Quintile 3 (% of population),% of population,,AIKP Database,,,,,,,1.86464,,,,,0.89082,,,3.69293,,,,,4.40628,4.4063,NULL,NULL,6.06918,NULL,NULL,NULL,,
Lesotho,Southern Africa,Energy,Access,Energy access,Usage of LPG for cooking-Quintile 4 (% of population),% of population,,AIKP Database,,,,,,,9.01695,,,,,16.0942,,,16.18111,,,,,40.54182,40.5418,NULL,NULL,45.56679,NULL,NULL,NULL,,
Lesotho,Southern Africa,Energy,Access,Energy access,Usage of LPG for cooking-Quintile 5 (% of population),% of population,,AIKP Database,,,,,,,60.5756,,,,,76.8002,,,73.74715,,,,,56.52819,56.5282,NULL,NULL,57.9959,NULL,NULL,NULL,,
Lesotho,Southern Africa,Energy,Access,Energy access,Usage of LPG for cooking-Rural (% of population),% of population,,AIKP Database,,,,,,,6.64766,,,,,10.3863,,,10.38634,,,,,10.1808,10.1808,NULL,NULL,11.46532,NULL,NULL,NULL,,
Lesotho,Southern Africa,Energy,Access,Energy access,Usage of LPG for cooking-Urban (% of population),% of population,,AIKP Database,,,,,,,38.8827,,,,,57.4557,,,57.45568,,,,,53.09969,53.0997,NULL,NULL,51.27961,NULL,NULL,NULL,,
Lesotho,Southern Africa,Energy,Access,Energy access,Usage of residual/dung/other fuel for cooking-National (% of population),% of population,,AIKP Database,,,,,,,,,,,,7.33627,,,7.33627,,,,,8.9783,8.9783,NULL,NULL,9.636493,NULL,NULL,NULL,,
Lesotho,Southern Africa,Energy,Access,Energy access,Usage of residual/dung/other fuel for cooking-Quintile 1 (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,0.25324,,,,,11.88571,11.8857,NULL,NULL,13.85559,NULL,NULL,NULL,,
Lesotho,Southern Africa,Energy,Access,Energy access,Usage of residual/dung/other fuel for cooking-Quintile 2 (% of population),% of population,,AIKP Database,,,,,,,,,,,,13.656,,,19.24655,,,,,12.17544,12.1754,NULL,NULL,14.31874,NULL,NULL,NULL,,
Lesotho,Southern Africa,Energy,Access,Energy access,Usage of residual/dung/other fuel for cooking-Quintile 3 (% of population),% of population,,AIKP Database,,,,,,,,,,,,9.88024,,,9.96279,,,,,11.52297,11.523,NULL,NULL,14.18552,NULL,NULL,NULL,,
Lesotho,Southern Africa,Energy,Access,Energy access,Usage of residual/dung/other fuel for cooking-Quintile 4 (% of population),% of population,,AIKP Database,,,,,,,,,,,,12.4658,,,10.74754,,,,,8.10217,8.1022,NULL,NULL,5.109254,NULL,NULL,NULL,,
Lesotho,Southern Africa,Energy,Access,Energy access,Usage of residual/dung/other fuel for cooking-Quintile 5 (% of population),% of population,,AIKP Database,,,,,,,,,,,,0.6915,,,2.06923,,,,,1.19904,1.199,NULL,NULL,0.7109452,NULL,NULL,NULL,,
Lesotho,Southern Africa,Energy,Access,Energy access,Usage of residual/dung/other fuel for cooking-Rural (% of population),% of population,,AIKP Database,,,,,,,,,,,,1.09986,,,8.68832,,,,,11.46126,11.4613,NULL,NULL,12.67004,NULL,NULL,NULL,,
Lesotho,Southern Africa,Energy,Access,Energy access,Usage of residual/dung/other fuel for cooking-Urban (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,1.09986,,,,,1.16554,1.1655,NULL,NULL,1.600074,NULL,NULL,NULL,,
Liberia,West Africa,Electricity,Supply,Electricity supply,Electricity export (GWh),GWh,,AFREC Database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,West Africa,Electricity,Supply,Electricity supply,Electricity final consumption (GWh),GWh,,AFREC Database,,,,,,,,,,,19.81624,20.52626,20.52626,19.42895,20.00988,20.52626,21.30084,21.42994,7.64761,12.62194,19.05031,25.07623,25.72171,25.72171,67.96904,70.04743,72.795,76,79
Liberia,West Africa,Electricity,Supply,Electricity supply,Electricity final consumption per capita (KWh),KWh per capita,,AFREC Database,,,,,,,,,,,6.869852,6.862372,6.701658,6.234755,6.299519,6.294024,6.309793,6.1003,2.087804,3.311517,4.825154,6.160983,6.151219,6.000925,15.4801,15.56741,15.77759,16.06118,16.27686
Liberia,West Africa,Electricity,Supply,Electricity supply,Electricity generated from biofuels and waste (GWh),GWh,,AFREC Database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,West Africa,Electricity,Supply,Electricity supply,Electricity generated from fossil fuels (GWh),GWh,,AFREC Database,,,,,,,,,,,30.7,31.8,31.8,30.1,31,31.8,33,33.2,11.84794,19.55433,29.51339,38.84895,39.84895,39.84895,104,107.7222,112.062,117.0497,122.7311
Liberia,West Africa,Electricity,Supply,Electricity supply,Electricity generated from geothermal energy (GWh),GWh,,AFREC Database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,West Africa,Electricity,Supply,Electricity supply,Electricity generated from hydropower (GWh),GWh,,AFREC Database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,West Africa,Electricity,Supply,Electricity supply,Electricity generated from nuclear power (GWh),GWh,,AFREC Database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,West Africa,Electricity,Supply,Electricity supply,Electricity generated from renewable sources (GWh),GWh,,AFREC Database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,1.301127,1.303242,1.307,1.3107
Liberia,West Africa,Electricity,Supply,Electricity supply,"Electricity generated from solar, wind, tide, wave and other sources (GWh)",GWh,,AFREC Database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,1.301127,1.303242,1.307,1.3107
Liberia,West Africa,Electricity,Supply,Electricity supply,Electricity generation per capita (KWh),KWh per capita,,AFREC Database,,,,,,,,,,,10.64301,10.63143,10.38244,9.659098,9.759433,9.750922,9.775351,9.450795,3.234497,5.130312,7.475293,9.544805,9.529678,9.296837,23.98231,24.22946,24.57077,25.01248,25.55712
Liberia,West Africa,Electricity,Supply,Electricity supply,"Electricity generation, Total (GWh)",GWh,,AFREC Database,,,,,,,,,,,30.7,31.8,31.8,30.1,31,31.8,33,33.2,11.84794,19.55433,29.51339,38.84895,39.84895,39.84895,105.3,109.0234,113.3652,118.3567,124.0419
Liberia,West Africa,Electricity,Supply,Electricity supply,Electricity import (GWh),GWh,,AFREC Database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,West Africa,Electricity,Technical,Electricity technical indicators,Electricity installed capacity in Bioenergy (MW),MW,,IRENA database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,West Africa,Electricity,Technical,Electricity technical indicators,Electricity installed capacity in Geothermal (MW),MW,,IRENA database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,West Africa,Electricity,Technical,Electricity technical indicators,Electricity installed capacity in Hydropower (MW),MW,,IRENA database,,,,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.1,4.1,26.1,92,92
Liberia,West Africa,Electricity,Technical,Electricity technical indicators,Electricity installed capacity in Solar (MW),MW,,IRENA database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,2.4,2.6
Liberia,West Africa,Electricity,Technical,Electricity technical indicators,Electricity installed capacity in Total renewable energy (MW),MW,,IRENA database,,,,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.1,4.3,26.3,94.4,94.6
Liberia,West Africa,Electricity,Technical,Electricity technical indicators,Electricity installed capacity in Wind (MW),MW,,IRENA database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,West Africa,Energy,Access,Energy access,Energy: Population without access to clean cooking fuels (millions of people),Millions of people,,Tracking SDG7/WBG,,,,,,,,,,,2.87,,,,,3.24,,,,,3.92,NULL,NULL,NULL,4.36,NULL,4.58,,
Liberia,West Africa,Energy,Efficiency,Energy efficiency,National energy intensity (MJ/USD PPP 2011),MJ/USD PPP 2011,,Tracking SDG7/WBG,20.69414,22.80125,33.33323,47.25296,57.87346,60.67015,57.57352,31.056,26.54951,23.39286,20.20103,20.53129,20.51649,30.79574,31.46035,31.68419,30.39549,28.37734,26.96034,26.2177,27.02317,26.15265,25.35864,25.60905,25.38554,25.99234,NULL,,
Liberia,West Africa,Electricity,Access,Electricity access,Population access to electricity-National (% of population),% of population,,Tracking SDG7/WBG,,,,,,,,,,,0,0,0,0,0.01118685,0.04435013,0.2447765,3,1.752656,1.9,5.146131,4.1,8.599684,9.8,9.4,13.84009,19.8,9.877419,
Liberia,West Africa,Electricity,Access,Electricity access,Population access to electricity-Quintile 1 (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,0,,,,0.1588,NULL,0.1964251,NULL,NULL,NULL,,
Liberia,West Africa,Electricity,Access,Electricity access,Population access to electricity-Quintile 2 (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,0.13169,,,,1.2224,NULL,0.4326153,NULL,NULL,NULL,,
Liberia,West Africa,Electricity,Access,Electricity access,Population access to electricity-Quintile 3 (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,0.0538,,,,0.4483,NULL,1.3354,NULL,NULL,NULL,,
Liberia,West Africa,Electricity,Access,Electricity access,Population access to electricity-Quintile 4 (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,0.24877,,,,1.4244,NULL,8.58511,NULL,NULL,NULL,,
Liberia,West Africa,Electricity,Access,Electricity access,Population access to electricity-Quintile 5 (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,8.69025,,,,19.4909,NULL,40.268,NULL,NULL,NULL,,
Liberia,West Africa,Electricity,Access,Electricity access,Population access to electricity-Rural (% of population),% of population,,Tracking SDG7/WBG,,,,,,,,,,,0,0,0,0,0,0,0,0.8,0,0.5,1.131919,1,2.569642,1.2,1.4,4.569977,1.3,3.170419,
Liberia,West Africa,Electricity,Access,Electricity access,Population access to electricity-Urban (% of population),% of population,,Tracking SDG7/WBG,,,,,,,,,,,0,0,0,0,0.03183259,0.2049463,0.8274575,6.9,4.102847,3.5,9.529677,7.2,14.99222,16.4,14.8,23.22174,34,36.4,
Liberia,West Africa,Electricity,Access,Electricity access,Population without access to electricity-National (millions of people),Millions of people,,Tracking SDG7/WBG,,2.227284,2.313491,2.392249,2.474052,2.539635,2.60258,2.681143,2.751803,2.846487,2.939635,3.022531,3.122968,3.2393,3.176059,3.259784,3.367575,3.407544,3.598793,3.739109,3.744949,3.90329,3.821962,3.866235,3.978008,3.876869,3.700286,,
Liberia,West Africa,Electricity,Access,Electricity access,Population without access to electricity-Rural (millions of people),Millions of people,,Tracking SDG7/WBG,0.9348105,0.8652255,0.909753,0.959843,1.026851,1.120398,1.249636,1.337024,1.437481,1.531505,1.605624,1.654739,1.683886,1.702509,1.724602,1.759401,1.809584,1.870917,1.938163,1.99417,2.037555,2.08393,2.096498,2.11323,2.13344,2.159833,2.17468,,
Liberia,West Africa,Electricity,Access,Electricity access,Population without access to electricity-Urban (millions of people),Millions of people,,Tracking SDG7/WBG,1.162212,1.194836,1.112774,1.040205,0.9858324,0.9528767,0.9413239,1.021209,1.113326,1.20274,1.278609,1.336094,1.378671,1.413413,1.45135,1.498751,1.553294,1.528716,1.654063,1.744939,1.707395,1.819361,1.725464,1.753005,1.844567,1.717036,1.525607,,
Liberia,West Africa,Social and Economic,Population,Population,Population; Total (millions of people),Millions of people,,AfDB Data portal,2.102877,2.06606,2.028672,2.006349,2.019148,2.079921,2.197801,2.36529,2.558085,2.741755,2.884522,2.991132,3.062863,3.116233,3.176414,3.26123,3.375838,3.512932,3.662993,3.811528,3.948125,4.070167,4.181563,4.286291,4.390737,4.499621,4.613823,4.732,4.854
Liberia,West Africa,Social and Economic,Population,Population,Rural population (millions of people),Millions of people,,AfDB Data portal,0.937424,0.867745,0.912526,0.962867,1.030158,1.123997,1.253538,1.341018,1.44159,1.535719,1.609936,1.659116,1.688346,1.707038,1.729063,1.764027,1.814382,1.875913,1.943299,2.00852,2.066042,2.114607,2.156353,2.193362,2.228869,2.265193,2.302697,2.333,2.371
Liberia,West Africa,Social and Economic,Population,Population,Urban population (millions of people),Millions of people,,AfDB Data portal,1.165453,1.198315,1.116146,1.043482,0.98899,0.955924,0.944263,1.024272,1.116495,1.206036,1.282032,1.339654,1.382327,1.417184,1.45558,1.505759,1.570409,1.646381,1.729415,1.81292,1.891948,1.96509,2.034082,2.100715,2.168004,2.238246,2.311925,2.399,2.483
Liberia,West Africa,Energy,Access,Energy access,Usage of charcoal/wood for cooking-National (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,99.64634,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Liberia,West Africa,Energy,Access,Energy access,Usage of charcoal/wood for cooking-Quintile 1 (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,99.31477,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Liberia,West Africa,Energy,Access,Energy access,Usage of charcoal/wood for cooking-Quintile 2 (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,99.84349,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Liberia,West Africa,Energy,Access,Energy access,Usage of charcoal/wood for cooking-Quintile 3 (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,99.58857,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Liberia,West Africa,Energy,Access,Energy access,Usage of charcoal/wood for cooking-Quintile 4 (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,99.69167,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Liberia,West Africa,Energy,Access,Energy access,Usage of charcoal/wood for cooking-Quintile 5 (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,99.82135,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Liberia,West Africa,Energy,Access,Energy access,Usage of charcoal/wood for cooking-Rural (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,99.55194,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Liberia,West Africa,Energy,Access,Energy access,Usage of charcoal/wood for cooking-Urban (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,99.75859,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Liberia,West Africa,Electricity,Usage,Electricity usage,Usage of electricity for cooking-National (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,0.01969,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Liberia,West Africa,Electricity,Usage,Electricity usage,Usage of electricity for cooking-Quintile 1 (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,0.08678,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Liberia,West Africa,Electricity,Usage,Electricity usage,Usage of electricity for cooking-Quintile 2 (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,0,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Liberia,West Africa,Electricity,Usage,Electricity usage,Usage of electricity for cooking-Quintile 3 (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,0.00763,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Liberia,West Africa,Electricity,Usage,Electricity usage,Usage of electricity for cooking-Quintile 4 (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,0,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Liberia,West Africa,Electricity,Usage,Electricity usage,Usage of electricity for cooking-Quintile 5 (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,0,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Liberia,West Africa,Electricity,Usage,Electricity usage,Usage of electricity for cooking-Rural (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,0.03345,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Liberia,West Africa,Electricity,Usage,Electricity usage,Usage of electricity for cooking-Urban (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,0.00333,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Liberia,West Africa,Energy,Access,Energy access,Usage of kerosene/gasoline/gasoil/paraffin for cooking-National (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,0.00765,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Liberia,West Africa,Energy,Access,Energy access,Usage of kerosene/gasoline/gasoil/paraffin for cooking-Quintile 1 (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,0,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Liberia,West Africa,Energy,Access,Energy access,Usage of kerosene/gasoline/gasoil/paraffin for cooking-Quintile 2 (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,0,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Liberia,West Africa,Energy,Access,Energy access,Usage of kerosene/gasoline/gasoil/paraffin for cooking-Quintile 3 (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,0,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Liberia,West Africa,Energy,Access,Energy access,Usage of kerosene/gasoline/gasoil/paraffin for cooking-Quintile 4 (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,0,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Liberia,West Africa,Energy,Access,Energy access,Usage of kerosene/gasoline/gasoil/paraffin for cooking-Quintile 5 (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,0.03949,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Liberia,West Africa,Energy,Access,Energy access,Usage of kerosene/gasoline/gasoil/paraffin for cooking-Rural (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,0,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Liberia,West Africa,Energy,Access,Energy access,Usage of kerosene/gasoline/gasoil/paraffin for cooking-Urban (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,0.01675,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Liberia,West Africa,Energy,Access,Energy access,Usage of LPG for cooking-National (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,0.01099,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Liberia,West Africa,Energy,Access,Energy access,Usage of LPG for cooking-Quintile 1 (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,0,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Liberia,West Africa,Energy,Access,Energy access,Usage of LPG for cooking-Quintile 2 (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,0,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Liberia,West Africa,Energy,Access,Energy access,Usage of LPG for cooking-Quintile 3 (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,0,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Liberia,West Africa,Energy,Access,Energy access,Usage of LPG for cooking-Quintile 4 (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,0,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Liberia,West Africa,Energy,Access,Energy access,Usage of LPG for cooking-Quintile 5 (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,0.0567,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Liberia,West Africa,Energy,Access,Energy access,Usage of LPG for cooking-Rural (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,0,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Liberia,West Africa,Energy,Access,Energy access,Usage of LPG for cooking-Urban (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,0.02405,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Liberia,West Africa,Energy,Access,Energy access,Usage of residual/dung/other fuel for cooking-National (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,0.31533,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Liberia,West Africa,Energy,Access,Energy access,Usage of residual/dung/other fuel for cooking-Quintile 1 (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,0.59845,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Liberia,West Africa,Energy,Access,Energy access,Usage of residual/dung/other fuel for cooking-Quintile 2 (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,0.15651,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Liberia,West Africa,Energy,Access,Energy access,Usage of residual/dung/other fuel for cooking-Quintile 3 (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,0.4038,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Liberia,West Africa,Energy,Access,Energy access,Usage of residual/dung/other fuel for cooking-Quintile 4 (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,0.30834,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Liberia,West Africa,Energy,Access,Energy access,Usage of residual/dung/other fuel for cooking-Quintile 5 (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,0.08245,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Liberia,West Africa,Energy,Access,Energy access,Usage of residual/dung/other fuel for cooking-Rural (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,0.41461,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Liberia,West Africa,Energy,Access,Energy access,Usage of residual/dung/other fuel for cooking-Urban (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,,,0.19727,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
Libya,North Africa,Electricity,Supply,Electricity supply,Electricity export (GWh),GWh,,AFREC Database,,,,,,,,,,,0,0,0,0,0,105,93,104,117,124,152,121,14,1,0,0,0,0,0
Libya,North Africa,Electricity,Supply,Electricity supply,Electricity final consumption (GWh),GWh,,AFREC Database,,,,,,,,,,,10132,10436,13248,14327,15373,19042,21573,21883,18334,18325,19796,15808,12994,14066,10890,11676,13980,14562,15178
Libya,North Africa,Electricity,Supply,Electricity supply,Electricity final consumption per capita (KWh),KWh per capita,,AFREC Database,,,,,,,,,,,1891.798,1918.183,2396.737,2551.126,2694.768,3287.248,3667.982,3665.272,3028.872,2993.766,3208.875,2552.353,2096.396,2270.185,1755.289,1872.668,2221.427,2284.373,2345.558
Libya,North Africa,Electricity,Supply,Electricity supply,Electricity generated from biofuels and waste (GWh),GWh,,AFREC Database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,North Africa,Electricity,Supply,Electricity supply,Electricity generated from fossil fuels (GWh),GWh,,AFREC Database,,,,,,,,,,,15300,15376,15345,18943,20202,22500,23992,25694,28667,30426,32753,28648.66,31173.77,37913,37731,37503,36422,37404.52,38435.2
Libya,North Africa,Electricity,Supply,Electricity supply,Electricity generated from geothermal energy (GWh),GWh,,AFREC Database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,North Africa,Electricity,Supply,Electricity supply,Electricity generated from hydropower (GWh),GWh,,AFREC Database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,North Africa,Electricity,Supply,Electricity supply,Electricity generated from nuclear power (GWh),GWh,,AFREC Database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,North Africa,Electricity,Supply,Electricity supply,Electricity generated from renewable sources (GWh),GWh,,AFREC Database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,8.76,8.76,8.76,9,8,8,8.2645,8.5378
Libya,North Africa,Electricity,Supply,Electricity supply,"Electricity generated from solar, wind, tide, wave and other sources (GWh)",GWh,,AFREC Database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,8.76,8.76,8.76,9,8,8,8.2645,8.5378
Libya,North Africa,Electricity,Supply,Electricity supply,Electricity generation per capita (KWh),KWh per capita,,AFREC Database,,,,,,,,,,,2856.742,2826.177,2776.112,3373.07,3541.254,3884.207,4079.277,4303.592,4735.938,4970.713,5309.168,4627.015,5030.854,6120.391,6083.066,6016.242,5788.739,5869.025,5940.968
Libya,North Africa,Electricity,Supply,Electricity supply,"Electricity generation, Total (GWh)",GWh,,AFREC Database,,,,,,,,,,,15300,15376,15345,18943,20202,22500,23992,25694,28667,30426,32753,28657.42,31182.53,37921.76,37740,37511,36430,37412.78,38443.74
Libya,North Africa,Electricity,Supply,Electricity supply,Electricity import (GWh),GWh,,AFREC Database,,,,,,,,,,,0,0,0,0,0,152,126,77,69,95,70,56,61,64,88,88,376,376,376
Libya,North Africa,Electricity,Technical,Electricity technical indicators,Electricity installed capacity in Bioenergy (MW),MW,,IRENA database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,North Africa,Electricity,Technical,Electricity technical indicators,Electricity installed capacity in Geothermal (MW),MW,,IRENA database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,North Africa,Electricity,Technical,Electricity technical indicators,Electricity installed capacity in Hydropower (MW),MW,,IRENA database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,North Africa,Electricity,Technical,Electricity technical indicators,Electricity installed capacity in Solar (MW),MW,,IRENA database,,,,,,,,,,,0,0,0,0.2,0.7,1.2,1.7,2.2,2.7,3.2,3.7,4.2,4.8,5,5,5,5,5.1,5.1
Libya,North Africa,Electricity,Technical,Electricity technical indicators,Electricity installed capacity in Total renewable energy (MW),MW,,IRENA database,,,,,,,,,,,0,0,0,0.2,0.7,1.2,1.7,2.2,2.7,3.2,3.7,4.2,4.8,5,5,5,5,5.1,5.1
Libya,North Africa,Electricity,Technical,Electricity technical indicators,Electricity installed capacity in Wind (MW),MW,,IRENA database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,North Africa,Energy,Efficiency,Energy efficiency,National energy intensity (MJ/USD PPP 2011),MJ/USD PPP 2011,,Tracking SDG7/WBG,5.174497,5.067241,4.87264,4.893247,5.351428,5.493038,5.662379,5.590576,5.500393,5.576717,5.644261,5.919641,6.215941,5.658895,5.56902,4.932273,4.682349,4.093714,4.247514,4.642232,4.7605,8.266362,4.462244,4.923964,4.444336,4.208261,NULL,,
Libya,North Africa,Electricity,Access,Electricity access,Population access to electricity-National (% of population),% of population,,Tracking SDG7/WBG,99.83593,99.84742,99.85841,99.86633,99.86814,99.86076,99.84116,99.80626,99.753,99.67833,99.8,99.46468,99.3363,99.20163,99.06674,98.93771,98.82056,98.7214,98.64475,98.58913,98.55154,98.52895,98.51839,98.51685,98.5213,98.52876,98.53673,99.81729,
Libya,North Africa,Electricity,Access,Electricity access,Population access to electricity-Rural (% of population),% of population,,Tracking SDG7/WBG,99.32417,99.3701,99.41412,99.44569,99.45196,99.42233,99.35701,99.27094,99.17732,99.06326,99.1,98.67891,98.41404,98.11948,97.81146,97.50654,97.22166,96.9761,96.78616,96.64653,96.54848,96.48457,96.44759,96.43024,96.42752,96.43651,96.44096,99.09473,
